wireless,"{'networks': 0.4, 'lan': 0.1, 'ad': 0.1, 'lans': 0.1, 'networking': 0.1, 'mobile': 0.1, 'applications': 0.1}"
lan,{'network': 1.0}
network,"{'security': 0.16666666666666666, 'design': 0.16666666666666666, 'management': 0.08333333333333333, 'optimization': 0.08333333333333333, 'flow': 0.08333333333333333, 'communication': 0.08333333333333333, 'attacks': 0.08333333333333333, 'models': 0.08333333333333333, 'layer': 0.08333333333333333, 'flows': 0.08333333333333333}"
telecom,"{'equipment': 0.5, 'market': 0.5}"
equipment,"{'vendors': 0.5, 'course': 0.5}"
vendors,{'service': 1.0}
providers,{'products': 1.0}
component,"{'analysis': 0.3333333333333333, 'structure': 0.16666666666666666, 'models': 0.16666666666666666, 'organizations': 0.08333333333333333, 'course': 0.08333333333333333, 'factor': 0.08333333333333333, 'team': 0.08333333333333333}"
usage,{'web': 1.0}
hand,{'coding': 1.0}
coding,"{'web': 0.5, 'theory': 0.5}"
pages,"{'web': 0.3333333333333333, 'graded': 0.3333333333333333, 'structuring': 0.3333333333333333}"
sites,{'organizational': 1.0}
directly,{'involved': 1.0}
innovative,{'new': 1.0}
entry,"{'level': 0.3333333333333333, 'contracting': 0.3333333333333333, 'course': 0.3333333333333333}"
position,{'includes': 1.0}
limited,"{'modalities': 0.3333333333333333, 'must': 0.2222222222222222, 'working': 0.1111111111111111, 'students': 0.1111111111111111, 'classical': 0.1111111111111111, 'perturbation': 0.1111111111111111}"
create,{'launch': 1.0}
launch,{'new': 1.0}
spin,{'firm': 1.0}
designing,{'novel': 1.0}
novel,{'government': 1.0}
government,"{'business': 0.36363636363636365, 'program': 0.09090909090909091, 'department': 0.09090909090909091, 'government': 0.09090909090909091, 'non': 0.09090909090909091, 'real': 0.09090909090909091, 'incentives': 0.09090909090909091, 'management': 0.09090909090909091}"
department,"{'agency': 0.3333333333333333, 'mathematics': 0.3333333333333333, 'student': 0.3333333333333333}"
paid,"{'voluntary': 0.5, 'selected': 0.5}"
voluntary,{'practicum': 1.0}
practicum,"{'must': 0.25, 'students': 0.25, 'take': 0.25, 'intended': 0.25}"
supervised,"{'learning': 0.6, 'professor': 0.4}"
one,"{'semester': 0.21739130434782608, 'two': 0.17391304347826086, 'day': 0.13043478260869565, 'variable': 0.08695652173913043, 'following': 0.08695652173913043, 'way': 0.08695652173913043, 'public': 0.043478260869565216, 'several': 0.043478260869565216, 'faculty': 0.043478260869565216, 'session': 0.043478260869565216, 'time': 0.043478260869565216}"
day,"{'eight': 0.6666666666666666, '8': 0.3333333333333333}"
8,"{'hours': 0.5, 'terms': 0.5}"
hours,"{'per': 0.75, 'work': 0.25}"
per,{'week': 1.0}
week,{'one': 1.0}
semester,"{'private': 0.2857142857142857, 'project': 0.2857142857142857, 'end': 0.14285714285714285, 'students': 0.14285714285714285, 'materialized': 0.14285714285714285}"
submit,"{'work': 0.6666666666666666, 'written': 0.3333333333333333}"
paper,"{'expected': 0.5555555555555556, 'based': 0.3333333333333333, 'receive': 0.1111111111111111}"
receive,{'grade': 1.0}
grade,{'satisfactory': 1.0}
satisfactory,"{'ns': 0.5, 'exam': 0.24, 'internship': 0.04, 'part': 0.04, 'predictive': 0.02, 'professor': 0.02, 'conception': 0.02, 'assigned': 0.02, 'supervisor': 0.02, 'cet': 0.02, 'syllabus': 0.02, 'introduction': 0.02, 'based': 0.02}"
ns,"{'satisfactory': 0.7333333333333333, 'non': 0.2, 'grading': 0.06666666666666667}"
internship,"{'program': 0.2857142857142857, 'related': 0.2857142857142857, 'written': 0.2857142857142857, 'supervisor': 0.14285714285714285}"
bridges,{'gap': 1.0}
gap,{'university': 1.0}
university,"{'course': 0.36477987421383645, 'topics': 0.03773584905660377, 'design': 0.031446540880503145, 'selected': 0.031446540880503145, 'overview': 0.018867924528301886, 'advanced': 0.018867924528301886, 'principles': 0.018867924528301886, 'analysis': 0.012578616352201259, 'basic': 0.012578616352201259, 'computational': 0.012578616352201259, 'concepts': 0.012578616352201259, 'study': 0.012578616352201259, 'workplace': 0.006289308176100629, 'work': 0.006289308176100629, 'ottawa': 0.006289308176100629, 'network': 0.006289308176100629, 'ordinary': 0.006289308176100629, 'general': 0.006289308176100629, 'banach': 0.006289308176100629, 'one': 0.006289308176100629, 'first': 0.006289308176100629, 'noetherian': 0.006289308176100629, 'group': 0.006289308176100629, 'prime': 0.006289308176100629, 'brief': 0.006289308176100629, 'topological': 0.006289308176100629, 'covering': 0.006289308176100629, 'foundations': 0.006289308176100629, 'probability': 0.006289308176100629, 'laws': 0.006289308176100629, 'brownian': 0.006289308176100629, 'pure': 0.006289308176100629, 'floating': 0.006289308176100629, 'visualization': 0.006289308176100629, 'resampling': 0.006289308176100629, 'asymptotic': 0.006289308176100629, 'statistical': 0.006289308176100629, 'confidence': 0.006289308176100629, 'unequal': 0.006289308176100629, 'theory': 0.006289308176100629, 'markov': 0.006289308176100629, 'space': 0.006289308176100629, 'lossless': 0.006289308176100629, 'limit': 0.006289308176100629, 'students': 0.006289308176100629, 'project': 0.006289308176100629, 'exam': 0.006289308176100629, 'kr': 0.006289308176100629, 'introductory': 0.006289308176100629, 'security': 0.006289308176100629, 'software': 0.006289308176100629, 'dimensional': 0.006289308176100629, 'specialized': 0.006289308176100629, 'simple': 0.006289308176100629, 'fundamental': 0.006289308176100629, 'collective': 0.006289308176100629, 'depth': 0.006289308176100629, 'multiprocessor': 0.006289308176100629, 'hardware': 0.006289308176100629, 'link': 0.006289308176100629, 'theories': 0.006289308176100629, 'self': 0.006289308176100629, 'bayesian': 0.006289308176100629, 'convergence': 0.006289308176100629, 'data': 0.006289308176100629, 'algorithmic': 0.006289308176100629, 'basis': 0.006289308176100629, 'mathematical': 0.006289308176100629, 'review': 0.006289308176100629, 'wireless': 0.006289308176100629, 'formal': 0.006289308176100629, 'issues': 0.006289308176100629, 'e': 0.006289308176100629, 'computerized': 0.006289308176100629, 'practical': 0.006289308176100629, 'continuation': 0.006289308176100629, 'within': 0.006289308176100629, 'committee': 0.006289308176100629}"
average,"{'one': 0.3333333333333333, 'instantaneous': 0.16666666666666666, 'observed': 0.16666666666666666, 'arma': 0.16666666666666666, 'performance': 0.16666666666666666}"
eight,{'hours': 1.0}
approval,{'program': 1.0}
registering,{'internship': 1.0}
receives,{'grade': 1.0}
place,"{'learning': 0.3333333333333333, 'students': 0.16666666666666666, 'applied': 0.16666666666666666, 'topics': 0.16666666666666666, 'within': 0.16666666666666666}"
carried,{'supervision': 1.0}
supervision,"{'professor': 0.6, 'faculty': 0.2, 'decision': 0.1, 'one': 0.1}"
faculty,"{'member': 0.2222222222222222, 'development': 0.2222222222222222, 'sexual': 0.1111111111111111, 'part': 0.1111111111111111, 'sleep': 0.1111111111111111, 'social': 0.1111111111111111, 'members': 0.1111111111111111}"
member,"{'students': 0.5, 'projects': 0.5}"
interested,"{'pursuing': 0.6666666666666666, 'management': 0.3333333333333333}"
pursuing,{'graduate': 1.0}
graduate,"{'seminars': 0.3333333333333333, 'courses': 0.26666666666666666, 'studies': 0.2, 'education': 0.06666666666666667, 'course': 0.06666666666666667, 'study': 0.06666666666666667}"
education,"{'conduct': 0.3333333333333333, 'challenges': 0.3333333333333333, 'risk': 0.3333333333333333}"
conduct,"{'research': 0.5, 'consulting': 0.5}"
whereas,{'interested': 1.0}
determine,{'area': 1.0}
wishes,{'extensive': 1.0}
extensive,"{'research': 0.6666666666666666, 'examination': 0.3333333333333333}"
guidance,"{'professor': 0.5, 'one': 0.5}"
select,"{'topic': 0.6666666666666666, 'topics': 0.3333333333333333}"
topic,"{'psychology': 0.5555555555555556, 'investigate': 0.2222222222222222, 'must': 0.1111111111111111, 'electronic': 0.1111111111111111}"
investigate,{'area': 1.0}
manual,{'computer': 1.0}
sampling,"{'distributions': 0.25, 'applications': 0.16666666666666666, 'central': 0.08333333333333333, 'measurement': 0.08333333333333333, 'categorical': 0.08333333333333333, 'examples': 0.08333333333333333, 'without': 0.08333333333333333, 'double': 0.08333333333333333, 'domains': 0.08333333333333333}"
limit,"{'theorem': 0.5454545454545454, 'theorems': 0.36363636363636365, 'derivatives': 0.09090909090909091}"
theorem,"{'algebra': 0.07017543859649122, 'calculus': 0.05263157894736842, 'taylors': 0.03508771929824561, 'implicit': 0.03508771929824561, 'lebesgue': 0.03508771929824561, 'absolute': 0.03508771929824561, 'radical': 0.03508771929824561, 'artin': 0.03508771929824561, 'short': 0.03508771929824561, 'field': 0.03508771929824561, 'galois': 0.03508771929824561, 'bã©zouts': 0.03508771929824561, 'conditional': 0.03508771929824561, 'finite': 0.03508771929824561, 'point': 0.017543859649122806, 'families': 0.017543859649122806, 'quick': 0.017543859649122806, 'standard': 0.017543859649122806, 'sampling': 0.017543859649122806, 'extrema': 0.017543859649122806, 'polar': 0.017543859649122806, 'parametric': 0.017543859649122806, 'existence': 0.017543859649122806, 'applications': 0.017543859649122806, 'normal': 0.017543859649122806, 'finitely': 0.017543859649122806, 'theory': 0.017543859649122806, 'statistical': 0.017543859649122806, 'series': 0.017543859649122806, 'matrix': 0.017543859649122806, 'quadratic': 0.017543859649122806, 'manifolds': 0.017543859649122806, 'compact': 0.017543859649122806, 'galerkin': 0.017543859649122806, 'introduction': 0.017543859649122806, 'course': 0.017543859649122806, 'exponential': 0.017543859649122806, 'recursion': 0.017543859649122806, 'topics': 0.017543859649122806, 'proving': 0.017543859649122806}"
interval,{'estimation': 1.0}
inferences,"{'means': 0.5, 'normal': 0.5}"
means,{'proportions': 1.0}
proportions,{'type': 1.0}
type,"{'type': 0.3333333333333333, 'ii': 0.3333333333333333, 'assignment': 0.3333333333333333}"
errors,"{'linear': 0.3333333333333333, 'prediction': 0.3333333333333333, 'related': 0.3333333333333333}"
societies,{'interrelations': 1.0}
interrelations,{'public': 1.0}
provincial,"{'local': 0.5, 'legislation': 0.5}"
regulation,"{'choice': 0.5, 'policy': 0.5}"
choice,"{'timing': 0.2857142857142857, 'items': 0.2857142857142857, 'governing': 0.14285714285714285, 'polyandry': 0.14285714285714285, 'zorns': 0.14285714285714285}"
governing,"{'principles': 0.6666666666666666, 'instruments': 0.3333333333333333}"
influence,"{'government': 0.2222222222222222, 'evoked': 0.2222222222222222, 'aggression': 0.1111111111111111, 'family': 0.1111111111111111, 'formation': 0.1111111111111111, 'parents': 0.1111111111111111, 'programming': 0.1111111111111111}"
differentiation,"{'integration': 0.25, 'lp': 0.25, 'consumer': 0.125, 'brain': 0.125, 'rules': 0.125, 'related': 0.125}"
science,"{'organizations': 0.125, 'systematic': 0.125, 'normal': 0.125, 'foundations': 0.125, 'algorithm': 0.125, 'ethical': 0.125, 'including': 0.125, 'topics': 0.125}"
contingency,"{'tables': 0.5, 'organization': 0.25, 'perspective': 0.25}"
workforce,{'diversity': 1.0}
orientation,"{'training': 0.5, 'memory': 0.5}"
occupational,"{'health': 0.5, 'societal': 0.5}"
conceptual,"{'framework': 0.2857142857142857, 'technical': 0.14285714285714285, 'empirical': 0.14285714285714285, 'understanding': 0.14285714285714285, 'foundations': 0.14285714285714285, 'modelling': 0.14285714285714285}"
cycle,"{'identification': 0.25, 'discussion': 0.25, 'financial': 0.125, 'approach': 0.125, 'sexuality': 0.125, 'index': 0.125}"
partnerships,{'corporations': 1.0}
volume,"{'profit': 0.5, 'parallelepipeds': 0.5}"
fiscal,"{'environment': 0.5, 'monetary': 0.5}"
leverage,"{'cost': 0.5, 'creating': 0.5}"
production,"{'4': 0.2222222222222222, 'interpretation': 0.2222222222222222, 'technology': 0.1111111111111111, 'oriented': 0.1111111111111111, 'goods': 0.1111111111111111, 'manager': 0.1111111111111111, 'planning': 0.1111111111111111}"
towards,{'business': 1.0}
monetary,{'policies': 1.0}
open,"{'ended': 0.4, 'economy': 0.2, 'source': 0.2, 'systems': 0.2}"
inflation,{'unemployment': 1.0}
unemployment,{'economic': 1.0}
indicators,"{'forecasting': 0.5, 'motivational': 0.5}"
makers,{'course': 1.0}
completes,{'adm': 1.0}
5360,{'problems': 1.0}
dimensions,"{'structure': 0.14285714285714285, 'project': 0.14285714285714285, 'functions': 0.14285714285714285, 'cartesian': 0.14285714285714285, 'intersections': 0.14285714285714285, 'illumination': 0.14285714285714285, 'notations': 0.14285714285714285}"
foundations,"{'health': 0.2, 'mathematics': 0.2, 'information': 0.1, 'financial': 0.1, 'behavior': 0.1, 'acquisition': 0.1, 'calculus': 0.1, 'functional': 0.1}"
database,"{'design': 0.18181818181818182, 'management': 0.09090909090909091, 'software': 0.09090909090909091, 'concepts': 0.09090909090909091, 'definition': 0.09090909090909091, 'application': 0.09090909090909091, 'component': 0.09090909090909091, 'economics': 0.09090909090909091, 'systems': 0.09090909090909091, 'system': 0.09090909090909091}"
telecommunication,{'systems': 1.0}
facility,"{'location': 0.6666666666666666, 'production': 0.3333333333333333}"
location,"{'course': 0.4, 'capacity': 0.2, 'facility': 0.2, 'service': 0.2}"
capacity,"{'distribution': 0.5, 'watermarking': 0.5}"
scheduling,"{'inventory': 0.25, 'concurrency': 0.25, 'memory': 0.25, 'real': 0.25}"
guide,{'project': 1.0}
body,{'knowledge': 1.0}
pmbok,{'project': 1.0}
institute,{'pmi': 1.0}
pmi,{'project': 1.0}
life,"{'cycle': 0.29411764705882354, 'sciences': 0.23529411764705882, 'events': 0.11764705882352941, 'flextime': 0.11764705882352941, 'transitions': 0.11764705882352941, 'family': 0.058823529411764705, 'swarm': 0.058823529411764705}"
realization,{'close': 1.0}
close,{'students': 1.0}
ms,{'project': 1.0}
incomplete,"{'block': 0.5, 'unstable': 0.25, 'tables': 0.25}"
unstable,{'requirements': 1.0}
determining,{'requirements': 1.0}
deployment,"{'value': 0.5, 'evolution': 0.5}"
iterative,"{'adaptive': 0.25, 'methods': 0.25, 'proportional': 0.25, 'conditional': 0.25}"
adaptive,"{'project': 0.3333333333333333, 'system': 0.3333333333333333, 'learning': 0.3333333333333333}"
fast,{'tracking': 1.0}
tracking,{'concurrent': 1.0}
concurrent,"{'distributed': 0.4, 'programming': 0.4, 'methods': 0.2}"
voice,{'data': 1.0}
image,"{'video': 0.3, 'gestalt': 0.1, 'standard': 0.1, 'enhancement': 0.1, 'restoration': 0.1, 'segmentation': 0.1, 'semantics': 0.1, 'based': 0.1}"
video,"{'display': 0.5714285714285714, 'communications': 0.2857142857142857, 'audio': 0.14285714285714285}"
distance,"{'networks': 0.6666666666666666, 'cryptanalysis': 0.3333333333333333}"
together,{'assessment': 1.0}
associated,"{'international': 0.15384615384615385, 'neuropsychological': 0.15384615384615385, 'evolution': 0.15384615384615385, 'ethical': 0.15384615384615385, 'planning': 0.07692307692307693, 'pathways': 0.07692307692307693, 'focal': 0.07692307692307693, 'approaches': 0.07692307692307693, 'causal': 0.07692307692307693}"
translating,{'international': 1.0}
localizing,{'international': 1.0}
content,"{'course': 0.5, 'format': 0.16666666666666666, 'developing': 0.06666666666666667, 'may': 0.06666666666666667, 'varies': 0.03333333333333333, 'well': 0.03333333333333333, 'based': 0.03333333333333333, 'entities': 0.03333333333333333, 'authentication': 0.03333333333333333, 'presentation': 0.03333333333333333}"
crowdsourcing,{'international': 1.0}
payments,{'international': 1.0}
collaboration,"{'address': 0.6666666666666666, 'one': 0.3333333333333333}"
laws,"{'privacy': 0.3333333333333333, 'large': 0.3333333333333333, 'trigonometric': 0.16666666666666666, 'cascading': 0.16666666666666666}"
bi,"{'concept': 0.3333333333333333, 'tools': 0.3333333333333333, 'different': 0.3333333333333333}"
right,"{'types': 0.6666666666666666, 'privacy': 0.3333333333333333}"
supporting,"{'technologies': 0.6666666666666666, 'structure': 0.3333333333333333}"
bases,"{'data': 0.2857142857142857, 'current': 0.14285714285714285, 'human': 0.14285714285714285, 'applications': 0.14285714285714285, 'laws': 0.14285714285714285, 'function': 0.14285714285714285}"
warehouses,{'big': 1.0}
platforms,{'integrating': 1.0}
integrating,"{'structured': 0.6666666666666666, 'behavioural': 0.3333333333333333}"
unstructured,{'data': 1.0}
hadoop,{'sandbox': 1.0}
sandbox,{'analytics': 1.0}
streaming,"{'analytics': 0.5, 'web': 0.25, 'clustering': 0.25}"
advances,"{'data': 0.5, 'program': 0.25, 'watermarking': 0.25}"
appliances,{'accelerate': 1.0}
accelerate,{'analytics': 1.0}
erp,"{'systems': 0.6666666666666666, 'industry': 0.3333333333333333}"
workflow,{'process': 1.0}
industry,"{'trends': 0.3333333333333333, 'level': 0.3333333333333333, 'human': 0.3333333333333333}"
